%time,AssimLight,BlackScr,CO2air,Cum_irr,EC_drain_PC,EnScr,HumDef,PipeGrow,PipeLow,Rhair,Tair,Tot_PAR,Tot_PAR_Lamps,VentLee,Ventwind,assim_sp,assim_vip,co2_dos,co2_sp,co2_vip,dx_sp,dx_vip,int_blue_sp,int_blue_vip,int_farred_sp,int_farred_vip,int_red_sp,int_red_vip,int_white_sp,int_white_vip,pH_drain_PC,scr_blck_sp,scr_blck_vip,scr_enrg_sp,scr_enrg_vip,t_grow_min_sp,t_grow_min_vip,t_heat_sp,t_heat_vip,t_rail_min_sp,t_rail_min_vip,t_vent_sp,t_ventlee_vip,t_ventwind_vip,water_sup,water_sup_intervals_sp_min,water_sup_intervals_vip_min,window_pos_lee_sp,window_pos_lee_vip
43823.47569, 100,   0,  642,  0.5,  3.8,   0,  7.2,  0.0, 55.7, 65.2, 23.1,  251, 197,   1,   0, 100, 100, 0.0014,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.5,   0,  96,   0, 100,  NaN,  0.0, 26.0, 26.0,  0.0,  0.0, 28.0, 28.0, 30.0,  6.0, 1950, 1000,  1.2,  1.2
43823.47917, 100,   0,  636,  0.5,  3.7,   0,  7.1,  0.0, 55.9, 65.9, 23.3,  265, 197,   1,   0, 100, 100, 0.0007,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.5,   0,  96,   0, 100,  NaN,  0.0, 26.0, 26.0,  0.0,  0.0, 28.0, 28.0, 30.0,  6.0, 1950, 1000,  1.2,  1.2
43823.48264, 100,   0,  611,  0.5,  3.7,   0,  7.2,  0.0, 56.3, 66.1, 23.6,  284, 197,   1,   0, 100, 100, 0.0008,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 26.0, 26.0,  0.0,  0.0, 28.0, 28.0, 30.0,  6.0, 1950, 1000,  1.2,  1.2
43823.48611, 100,   0,  611,  0.5,  3.7,   0,  7.4,  0.0, 56.2, 65.7, 24.0,  267, 197,   1,   0, 100, 100, 0.0010,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 26.0, 26.0,  0.0,  0.0, 28.0, 28.0, 30.0,  6.0, 1950, 1000,  1.2,  1.2
43823.48958, 100,   0,  614,  0.5,  3.7,   0,  6.7,  0.0, 55.8, 68.3, 23.4,  260, 197,   1,   0, 100, 100, 0.0011,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 26.0, 26.0,  0.0,  0.0, 28.0, 28.0, 30.0,  6.0, 1950, 1000,  1.2,  1.2
43823.49306, 100,   0,  612,  0.5,  3.7,   0,  7.0,  0.0, 55.6, 67.2, 23.7,  240, 197,   1,   0, 100, 100, 0.0016,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 26.0, 26.0,  0.0,  0.0, 28.0, 28.0, 30.0,  6.0, 1950, 1000,  1.2,  1.2
43823.49653, 100,   0,  585,  0.5,  3.7,   0,  7.3,  0.0, 55.5, 66.0, 23.9,  269, 197,   1,   0, 100, 100, 0.0021,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 26.0, 26.0,  0.0,  0.0, 28.0, 28.0, 30.0,  6.0, 1950, 1000,  1.2,  1.2
43823.50000, 100,   0,  659,  0.5,  3.7,   0,  7.1,  0.0, 55.5, 67.4, 24.0,  262, 197,   1,   0, 100, 100, 0.0026,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 26.0, 26.0,  0.0,  0.0, 28.0, 28.0, 30.0,  6.0, 1950, 1000,  1.2,  1.2
43823.50347, 100,   0,  669,  0.8,  3.7,   0,  7.2,  0.0, 55.3, 66.7, 24.0,  258, 197,   1,   0, 100, 100, 0.0024,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 26.0, 26.0,  0.0,  0.0, 28.0, 28.0, 30.0,  9.0, 1950, 1000,  1.2,  1.2
43823.50694, 100,   0,  639,  0.8,  3.7,   0,  7.1,  0.0, 55.1, 67.2, 23.8,  244, 197,   1,   0, 100, 100, 0.0022,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 26.0, 26.0,  0.0,  0.0, 28.0, 28.0, 30.0,  9.0, 1950, 1000,  1.2,  1.2
43823.51042, 100,   0,  645,  0.8,  3.7,   0,  7.0,  0.0, 54.8, 68.0, 24.1,  263, 197,   1,   0, 100, 100, 0.0020,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 26.0, 26.0,  0.0,  0.0, 28.0, 28.0, 30.0,  9.0, 1950, 1000,  1.2,  1.2
43823.51389, 100,   0,  630,  0.8,  3.7,   0,  7.3,  0.0, 54.6, 66.7, 24.2,  253, 197,   1,   0, 100, 100, 0.0018,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 26.0, 26.0,  0.0,  0.0, 28.0, 28.0, 30.0,  9.0, 1950, 1000,  1.2,  1.2
43823.51736, 100,   0,  621,  0.8,  3.7,   0,  6.8,  0.0, 54.6, 68.7, 24.0,  293, 197,   1,   0, 100, 100, 0.0016,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 26.0, 26.0,  0.0,  0.0, 28.0, 28.0, 30.0,  9.0, 1950, 1000,  1.2,  1.2
43823.52083, 100,   0,  616,  0.8,  3.7,   0,  7.1,  0.0, 54.6, 68.0, 24.3,  283, 197,   1,   0, 100, 100, 0.0013,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 26.0, 26.0,  0.0,  0.0, 28.0, 28.0, 30.0,  9.0, 1950, 1000,  1.2,  1.2
43823.52431, 100,   0,  621,  0.8,  3.7,   0,  7.3,  0.0, 54.7, 67.1, 24.3,  262, 197,   1,   0, 100, 100, 0.0015,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 26.0, 26.0,  0.0,  0.0, 28.0, 28.0, 30.0,  9.0, 1950, 1000,  1.2,  1.2
43823.52778, 100,   0,  581,  0.8,  3.7,   0,  6.9,  0.0, 54.6, 68.6, 24.1,  269, 197,   1,   0, 100, 100, 0.0016,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 26.0, 26.0,  0.0,  0.0, 28.0, 28.0, 30.0,  9.0, 1950, 1000,  1.2,  1.2
43823.53125, 100,   0,  631,  0.8,  3.7,   0,  7.3,  0.0, 54.4, 67.3, 24.6,  266, 197,   1,   0, 100, 100, 0.0017,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 26.0, 26.0,  0.0,  0.0, 28.0, 28.0, 30.0,  9.0, 1950, 1000,  1.2,  1.2
43823.53472, 100,   0,  631,  0.8,  3.7,   0,  6.9,  0.0, 54.4, 68.9, 24.3,  298, 197,   1,   0, 100, 100, 0.0019,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 26.0, 26.0,  0.0,  0.0, 28.0, 28.0, 30.0,  9.0, 1950, 1000,  1.2,  1.2
43823.53819, 100,   0,  611,  0.8,  3.7,   0,  7.2,  0.0, 54.2, 67.8, 24.6,  339, 197,   1,   0, 100, 100, 0.0020,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 26.0, 26.0,  0.0,  0.0, 28.0, 28.0, 30.0,  9.0, 1950, 1000,  1.2,  1.2
43823.54167, 100,   0,  620,  0.8,  3.7,   0,  6.7,  0.0, 54.3, 69.3, 24.0,  280, 197,   1,   0, 100, 100, 0.0022,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 26.0, 26.0,  0.0,  0.0, 28.0, 28.0, 30.0,  9.0, 1950, 1000,  1.2,  1.2
43823.54514, 100,   0,  631,  0.8,  3.7,   0,  7.0,  0.0, 54.3, 69.0, 24.8,  299, 197,   1,   0, 100, 100, 0.0024,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 26.0, 26.0,  0.0,  0.0, 28.0, 28.0, 30.0,  9.0, 1950, 1000,  1.2,  1.2
43823.54861, 100,   0,  640,  0.8,  3.7,   0,  7.3,  0.0, 54.2, 67.8, 24.8,  288, 197,   1,   0, 100, 100, 0.0026,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 26.0, 26.0,  0.0,  0.0, 28.0, 28.0, 30.0,  9.0, 1950, 1000,  1.2,  1.2
43823.55208, 100,   0,  641,  0.8,  3.7,   0,  6.9,  0.0, 54.1, 69.3, 24.6,  289, 197,   1,   0, 100, 100, 0.0028,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 26.0, 26.0,  0.0,  0.0, 28.0, 28.0, 30.0,  9.0, 1950, 1000,  1.2,  1.2
43823.55556, 100,   0,  635,  0.8,  3.7,   0,  7.2,  0.0, 53.9, 67.8, 24.5,  291, 197,   1,   0, 100, 100, 0.0024,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 26.0, 26.0,  0.0,  0.0, 28.0, 28.0, 30.0,  9.0, 1950, 1000,  1.2,  1.2
43823.55903, 100,   0,  616,  0.8,  3.7,   0,  7.2,  0.0, 53.7, 67.8, 24.6,  289, 197,   1,   0, 100, 100, 0.0019,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 26.0, 26.0,  0.0,  0.0, 28.0, 28.0, 30.0,  9.0, 1950, 1000,  1.2,  1.2
43823.56250, 100,   0,  605,  0.8,  3.7,   0,  6.9,  0.0, 54.0, 69.5, 24.7,  283, 197,   1,   0, 100, 100, 0.0014,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 26.0, 26.0,  0.0,  0.0, 28.0, 28.0, 30.0,  9.0, 1950, 1000,  1.2,  1.2
43823.56597, 100,   0,  623,  0.8,  3.7,   0,  7.4,  0.0, 54.1, 67.3, 24.8,  269, 197,   1,   0, 100, 100, 0.0020,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 26.0, 26.0,  0.0,  0.0, 28.0, 28.0, 30.0,  9.0, 1950, 1000,  1.2,  1.2
43823.56944, 100,   0,  617,  0.8,  3.7,   0,  6.7,  0.0, 54.2, 69.8, 24.4,  318, 197,   1,   0, 100, 100, 0.0026,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 26.0, 26.0,  0.0,  0.0, 28.0, 28.0, 30.0,  9.0, 1950, 1000,  1.2,  1.2
43823.57292, 100,   0,  644,  0.8,  3.7,   0,  7.3,  0.0, 54.2, 67.8, 24.7,  236, 197,   1,   0, 100, 100, 0.0031,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 26.0, 26.0,  0.0,  0.0, 28.0, 28.0, 30.0,  9.0, 1950, 1000,  1.2,  1.2
43823.57639, 100,   0,  641,  0.8,  3.7,   0,  6.7,  0.0, 54.1, 69.9, 24.3,  261, 197,   1,   0, 100, 100, 0.0028,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 26.0, 26.0,  0.0,  0.0, 28.0, 28.0, 30.0,  9.0, 1950, 1000,  1.2,  1.2
43823.57986, 100,   0,  645,  0.8,  3.7,   0,  7.0,  0.0, 54.0, 68.7, 24.6,  255, 197,   1,   0, 100, 100, 0.0025,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 26.0, 26.0,  0.0,  0.0, 28.0, 28.0, 30.0,  9.0, 1950, 1000,  1.2,  1.2
43823.58333, 100,   0,  625,  0.8,  3.7,   0,  7.2,  0.0, 54.0, 68.0, 24.6,  251, 197,   1,   0, 100, 100, 0.0022,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 26.0, 26.0,  0.0,  0.0, 28.0, 28.0, 30.0,  9.0, 1950, 1000,  1.2,  1.2
43823.58681, 100,   0,  625,  0.8,  3.7,   0,  6.7,  0.0, 54.2, 69.9, 24.3,  248, 197,   1,   0, 100, 100, 0.0018,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 26.0, 26.0,  0.0,  0.0, 28.0, 28.0, 30.0,  9.0, 1950, 1000,  1.2,  1.2
43823.59028, 100,   0,  598,  0.8,  3.7,   0,  7.1,  0.0, 54.4, 67.9, 24.4,  230, 197,   1,   0, 100, 100, 0.0015,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 26.0, 26.0,  0.0,  0.0, 28.0, 28.0, 30.0,  9.0, 1950, 1000,  1.2,  1.2
43823.59375, 100,   0,  596,  0.8,  3.7,   0,  7.0,  0.0, 54.6, 68.1, 24.3,  228, 197,   1,   0, 100, 100, 0.0011,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 26.0, 26.0,  0.0,  0.0, 28.0, 28.0, 30.0,  9.0, 1950, 1000,  1.2,  1.2
43823.59722, 100,   0,  606,  0.8,  3.7,   0,  7.0,  0.0, 54.6, 68.8, 24.5,  232, 197,   1,   0, 100, 100, 0.0025,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 26.0, 26.0,  0.0,  0.0, 28.0, 28.0, 30.0,  9.0, 1950, 1000,  1.2,  1.2
43823.60069, 100,   0,  668,  0.8,  3.7,   0,  7.3,  0.0, 54.7, 67.1, 24.4,  227, 197,   1,   0, 100, 100, 0.0040,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 26.0, 26.0,  0.0,  0.0, 28.0, 28.0, 30.0,  9.0, 1950, 1000,  1.2,  1.2
43823.60417, 100,   0,  681,  0.8,  3.7,   0,  6.5,  0.0, 54.9, 69.7, 23.8,  209, 197,   1,   0, 100, 100, 0.0054,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 26.0, 26.0,  0.0,  0.0, 28.0, 28.0, 30.0,  9.0, 1950, 1000,  1.2,  1.2
43823.60764, 100,   0,  666,  0.8,  3.7,   0,  7.0,  0.0, 53.9, 68.1, 24.2,  245, 197,   1,   0, 100, 100, 0.0041,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 26.0, 26.0,  0.0,  0.0, 28.0, 28.0, 30.0,  9.0, 1950, 1000,  1.2,  1.2
43823.61111, 100,   0,  661,  0.8,  3.7,   0,  7.4,  0.0, 52.5, 66.3, 24.3,  236, 197,   1,   0, 100, 100, 0.0027,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 26.0, 26.0,  0.0,  0.0, 28.0, 28.0, 30.0,  9.0, 1950, 1000,  1.2,  1.2
43823.61458, 100,   0,  648,  0.8,  3.7,   0,  6.7,  0.0, 53.2, 68.9, 23.8,  222, 197,   1,   0, 100, 100, 0.0014,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 26.0, 26.0,  0.0,  0.0, 28.0, 28.0, 30.0,  9.0, 1950, 1000,  1.2,  1.2
43823.61806, 100,   0,  643,  0.8,  3.7,   0,  7.2,  0.0, 54.9, 67.0, 24.0,  213, 197,   1,   0, 100, 100, 0.0013,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 26.0, 26.0,  0.0,  0.0, 28.0, 28.0, 30.0,  9.0, 1950, 1000,  1.2,  1.2
43823.62153, 100,   0,  645,  0.8,  3.7,   0,  7.0,  0.0, 54.5, 67.2, 23.6,  218, 197,   1,   0, 100, 100, 0.0012,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 26.0, 26.0,  0.0,  0.0, 28.0, 28.0, 30.0,  9.0, 1950, 1000,  1.2,  1.2
43823.62500, 100,   0,  608,  0.8,  3.7,   0,  7.2,  0.0, 52.7, 67.0, 24.0,  229, 197,   1,   0, 100, 100, 0.0011,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 26.0, 26.0,  0.0,  0.0, 28.0, 28.0, 30.0,  9.0, 1950, 1000,  1.2,  1.2
43823.62847, 100,   0,  617,  0.8,  3.7,   0,  7.1,  0.0, 52.7, 67.1, 23.9,  220, 197,   1,   0, 100, 100, 0.0013,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 26.0, 26.0,  0.0,  0.0, 28.0, 28.0, 30.0,  9.0, 1950, 1000,  1.2,  1.2
43823.63194, 100,   0,  620,  0.8,  3.7,   0,  6.9,  0.0, 54.6, 68.0, 23.9,  211, 197,   1,   0, 100, 100, 0.0014,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 26.0, 26.0,  0.0,  0.0, 28.0, 28.0, 30.0,  9.0, 1950, 1000,  1.2,  1.2
43823.63542, 100,   0,  619,  0.8,  3.7,   0,  7.3,  0.0, 55.7, 66.6, 24.0,  211, 197,   1,   0, 100, 100, 0.0016,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 26.0, 27.0,  0.0,  0.0, 28.0, 29.0, 30.0,  9.0, 1950, 1000,  1.2,  1.2
43823.63889, 100,   0,  603,  0.8,  3.7,   0,  7.2,  0.0, 56.3, 67.1, 24.2,  212, 197,   1,   0, 100, 100, 0.0020,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  9.0, 1950,  120,  1.2,  1.2
43823.64236, 100,   0,  642,  0.8,  3.7,   0,  7.2,  0.0, 56.1, 67.4, 24.3,  224, 197,   1,   0, 100, 100, 0.0024,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  9.0, 1950,  120,  1.2,  1.2
43823.64583, 100,   0,  645,  0.8,  3.7,   0,  7.0,  0.0, 55.9, 67.8, 24.0,  216, 197,   1,   0, 100, 100, 0.0028,  400,  400,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  9.0, 1950,  150,  1.2,  1.2
43823.64931, 100,   0,  626,  0.8,  3.7,   0,  7.3,  0.0, 55.8, 67.1, 24.3,  210, 197,   1,   0, 100, 100, 0.0019,  400,  400,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  9.0, 1950,  150,  1.2,  1.2
43823.65278, 100,   0,  606,  0.8,  3.7,   0,  7.1,  0.0, 55.5, 67.5, 24.2,  215, 197,   1,   0, 100, 100, 0.0009,  400,  400,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  9.0, 1950,  150,  1.2,  1.2
43823.65625, 100,   0,  642,  0.8,  3.7,   0,  6.9,  0.0, 55.7, 68.6, 24.1,  216, 197,   1,   0, 100, 100, 0.0000,  400,  400,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  9.0, 1950,  150,  1.2,  1.2
43823.65972, 100,   0,  636,  0.8,  3.7,   0,  7.2,  0.0, 55.7, 67.0, 24.2,  210, 197,   1,   0, 100, 100, 0.0000,  400,  400,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  9.0, 1950,  150,  1.2,  1.2
43823.66319, 100,   0,  620,  0.8,  3.7,   0,  7.1,  0.0, 55.5, 67.7, 24.2,  209, 197,   1,   0, 100, 100, 0.0000,  400,  400,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  9.0, 1950,  150,  1.2,  1.2
43823.66667, 100,   0,  616,  0.8,  3.7,   0,  7.3,  0.0, 55.4, 66.9, 24.3,  209, 197,   1,   0, 100, 100, 0.0000,  400,  400,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  9.0, 1950,  150,  1.2,  1.2
43823.67014, 100,   0,  649,  0.8,  3.7,   0,  6.9,  0.0, 55.3, 68.6, 24.1,  207, 197,   1,   0, 100, 100, 0.0000,  400,  400,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  9.0, 1950,  150,  1.2,  1.2
43823.67361, 100,   0,  647,  0.8,  3.7,   0,  7.2,  0.0, 55.1, 67.6, 24.5,  210, 197,   1,   0, 100, 100, 0.0000,  400,  400,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  9.0, 1950,  150,  1.2,  1.2
43823.67708, 100,   0,  636,  0.8,  3.7,   0,  6.8,  0.0, 55.3, 68.8, 24.0,  203, 197,   1,   0, 100, 100, 0.0000,  400,  400,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  9.0, 1950,  150,  1.2,  1.2
43823.68056, 100,   0,  628,  0.8,  3.7,   0,  7.0,  0.0, 55.1, 68.2, 24.3,  200, 197,   1,   0, 100, 100, 0.0000,  400,  400,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  9.0, 1950,  150,  1.2,  1.2
43823.68403, 100,   0,  631,  0.8,  3.7,   0,  7.4,  0.0, 55.3, 66.8, 24.5,  199, 197,   1,   0, 100, 100, 0.0000,  400,  400,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  9.0, 1950,  150,  1.2,  1.2
43823.68750, 100,   0,  627,  0.8,  3.7,   0,  6.7,  0.0, 55.1, 69.3, 24.0,  198, 197,   1,   0, 100, 100, 0.0000,  400,  400,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  9.0, 1950,  150,  1.2,  1.2
43823.69097, 100,   0,  579,  0.8,  3.7,   0,  7.2,  0.0, 55.1, 67.3, 24.2,  197, 197,   1,   0, 100, 100, 0.0000,  400,  400,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  9.0, 1950,  150,  1.2,  1.2
43823.69444, 100,   0,  654,  0.8,  3.7,   0,  7.1,  0.0, 55.3, 67.5, 24.1,  197, 197,   1,   0, 100, 100, 0.0000,  400,  400,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  9.0, 1950,  150,  1.2,  1.2
43823.69792, 100,   0,  682,  0.8,  3.7,   0,  7.2,  0.0, 55.1, 67.6, 24.3,  197, 197,   1,   0, 100, 100, 0.0000,  400,  400,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  9.0, 1950,  150,  1.2,  1.2
